measured_on,Year,Month,Day,Hour,Minute,dhi_clear,temp_air,dni_clear,ghi_clear,ghi
2016-07-18 04:15:00-07:00,2016.0,7.0,18.0,3.75,30.0,0.0,16.75,0.0,0.0,0.0
2016-07-18 04:30:00-07:00,2016.0,7.0,18.0,4.0,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-18 04:45:00-07:00,2016.0,7.0,18.0,4.25,30.0,8.75,17.75,81.0,17.75,17.75
2016-07-18 05:00:00-07:00,2016.0,7.0,18.0,4.5,30.0,17.5,18.5,162.0,35.5,35.5
2016-07-18 05:15:00-07:00,2016.0,7.0,18.0,4.75,30.0,26.25,19.25,243.0,53.25,53.25
2016-07-18 05:30:00-07:00,2016.0,7.0,18.0,5.0,30.0,35.0,20.0,324.0,71.0,71.0
2016-07-18 05:45:00-07:00,2016.0,7.0,18.0,5.25,30.0,43.5,20.75,393.5,115.5,115.5
2016-07-18 06:00:00-07:00,2016.0,7.0,18.0,5.5,30.0,52.0,21.5,463.0,160.0,160.0
2016-07-18 06:15:00-07:00,2016.0,7.0,18.0,5.75,30.0,60.5,22.25,532.5,204.5,204.5
2016-07-18 06:30:00-07:00,2016.0,7.0,18.0,6.0,30.0,69.0,23.0,602.0,249.0,249.0
2016-07-18 06:45:00-07:00,2016.0,7.0,18.0,6.25,30.0,75.5,23.75,632.75,298.0,266.5
2016-07-18 07:00:00-07:00,2016.0,7.0,18.0,6.5,30.0,82.0,24.5,663.5,347.0,284.0
2016-07-18 07:15:00-07:00,2016.0,7.0,18.0,6.75,30.0,88.5,25.25,694.25,396.0,301.5
2016-07-18 07:30:00-07:00,2016.0,7.0,18.0,7.0,30.0,95.0,26.0,725.0,445.0,319.0
2016-07-18 07:45:00-07:00,2016.0,7.0,18.0,7.25,30.0,101.25,26.75,739.75,490.75,363.5
2016-07-18 08:00:00-07:00,2016.0,7.0,18.0,7.5,30.0,107.5,27.5,754.5,536.5,408.0
2016-07-18 08:15:00-07:00,2016.0,7.0,18.0,7.75,30.0,113.75,28.25,769.25,582.25,452.5
2016-07-18 08:30:00-07:00,2016.0,7.0,18.0,8.0,30.0,120.0,29.0,784.0,628.0,497.0
2016-07-18 08:45:00-07:00,2016.0,7.0,18.0,8.25,30.0,124.0,29.25,794.0,666.5,558.0
2016-07-18 09:00:00-07:00,2016.0,7.0,18.0,8.5,30.0,128.0,29.5,804.0,705.0,619.0
2016-07-18 09:15:00-07:00,2016.0,7.0,18.0,8.75,30.0,132.0,29.75,814.0,743.5,680.0
2016-07-18 09:30:00-07:00,2016.0,7.0,18.0,9.0,30.0,136.0,30.0,824.0,782.0,741.0
2016-07-18 09:45:00-07:00,2016.0,7.0,18.0,9.25,30.0,138.0,30.25,830.75,810.5,732.25
2016-07-18 10:00:00-07:00,2016.0,7.0,18.0,9.5,30.0,140.0,30.5,837.5,839.0,723.5
2016-07-18 10:15:00-07:00,2016.0,7.0,18.0,9.75,30.0,142.0,30.75,844.25,867.5,714.75
2016-07-18 10:30:00-07:00,2016.0,7.0,18.0,10.0,30.0,144.0,31.0,851.0,896.0,706.0
2016-07-18 10:45:00-07:00,2016.0,7.0,18.0,10.25,30.0,143.75,31.25,855.5,911.5,723.5
2016-07-18 11:00:00-07:00,2016.0,7.0,18.0,10.5,30.0,143.5,31.5,860.0,927.0,741.0
2016-07-18 11:15:00-07:00,2016.0,7.0,18.0,10.75,30.0,143.25,31.75,864.5,942.5,758.5
2016-07-18 11:30:00-07:00,2016.0,7.0,18.0,11.0,30.0,143.0,32.0,869.0,958.0,776.0
2016-07-18 11:45:00-07:00,2016.0,7.0,18.0,11.25,30.0,146.75,31.75,862.75,957.0,679.0
2016-07-18 12:00:00-07:00,2016.0,7.0,18.0,11.5,30.0,150.5,31.5,856.5,956.0,582.0
2016-07-18 12:15:00-07:00,2016.0,7.0,18.0,11.75,30.0,154.25,31.25,850.25,955.0,485.0
2016-07-18 12:30:00-07:00,2016.0,7.0,18.0,12.0,30.0,158.0,31.0,844.0,954.0,388.0
2016-07-18 12:45:00-07:00,2016.0,7.0,18.0,12.25,30.0,161.75,30.75,832.75,938.5,330.75
2016-07-18 13:00:00-07:00,2016.0,7.0,18.0,12.5,30.0,165.5,30.5,821.5,923.0,273.5
2016-07-18 13:15:00-07:00,2016.0,7.0,18.0,12.75,30.0,169.25,30.25,810.25,907.5,216.25
2016-07-18 13:30:00-07:00,2016.0,7.0,18.0,13.0,30.0,173.0,30.0,799.0,892.0,159.0
2016-07-18 13:45:00-07:00,2016.0,7.0,18.0,13.25,30.0,173.75,29.5,785.5,864.0,275.5
2016-07-18 14:00:00-07:00,2016.0,7.0,18.0,13.5,30.0,174.5,29.0,772.0,836.0,392.0
2016-07-18 14:15:00-07:00,2016.0,7.0,18.0,13.75,30.0,175.25,28.5,758.5,808.0,508.5
2016-07-18 14:30:00-07:00,2016.0,7.0,18.0,14.0,30.0,176.0,28.0,745.0,780.0,625.0
2016-07-18 14:45:00-07:00,2016.0,7.0,18.0,14.25,30.0,175.0,27.25,726.25,742.25,545.5
2016-07-18 15:00:00-07:00,2016.0,7.0,18.0,14.5,30.0,174.0,26.5,707.5,704.5,466.0
2016-07-18 15:15:00-07:00,2016.0,7.0,18.0,14.75,30.0,173.0,25.75,688.75,666.75,386.5
2016-07-18 15:30:00-07:00,2016.0,7.0,18.0,15.0,30.0,172.0,25.0,670.0,629.0,307.0
2016-07-18 15:45:00-07:00,2016.0,7.0,18.0,15.25,30.0,161.75,24.5,660.25,587.0,232.75
2016-07-18 16:00:00-07:00,2016.0,7.0,18.0,15.5,30.0,151.5,24.0,650.5,545.0,158.5
2016-07-18 16:15:00-07:00,2016.0,7.0,18.0,15.75,30.0,141.25,23.5,640.75,503.0,84.25
2016-07-18 16:30:00-07:00,2016.0,7.0,18.0,16.0,30.0,131.0,23.0,631.0,461.0,10.0
2016-07-18 16:45:00-07:00,2016.0,7.0,18.0,16.25,30.0,120.5,22.75,611.5,415.5,18.75
2016-07-18 17:00:00-07:00,2016.0,7.0,18.0,16.5,30.0,110.0,22.5,592.0,370.0,27.5
2016-07-18 17:15:00-07:00,2016.0,7.0,18.0,16.75,30.0,99.5,22.25,572.5,324.5,36.25
2016-07-18 17:30:00-07:00,2016.0,7.0,18.0,17.0,30.0,89.0,22.0,553.0,279.0,45.0
2016-07-18 17:45:00-07:00,2016.0,7.0,18.0,17.25,30.0,78.5,21.75,505.0,235.0,37.75
2016-07-18 18:00:00-07:00,2016.0,7.0,18.0,17.5,30.0,68.0,21.5,457.0,191.0,30.5
2016-07-18 18:15:00-07:00,2016.0,7.0,18.0,17.75,30.0,57.5,21.25,409.0,147.0,23.25
2016-07-18 18:30:00-07:00,2016.0,7.0,18.0,18.0,30.0,47.0,21.0,361.0,103.0,16.0
2016-07-18 18:45:00-07:00,2016.0,7.0,18.0,18.25,30.0,35.25,20.5,270.75,77.25,12.0
2016-07-18 19:00:00-07:00,2016.0,7.0,18.0,18.5,30.0,23.5,20.0,180.5,51.5,8.0
2016-07-18 19:15:00-07:00,2016.0,7.0,18.0,18.75,30.0,11.75,19.5,90.25,25.75,4.0
2016-07-18 19:30:00-07:00,2016.0,7.0,18.0,19.0,30.0,0.0,19.0,0.0,0.0,0.0
2016-07-18 19:45:00-07:00,2016.0,7.0,18.0,19.25,30.0,0.0,18.75,0.0,0.0,0.0
2016-07-18 20:00:00-07:00,2016.0,7.0,18.0,19.5,30.0,0.0,18.5,0.0,0.0,0.0
2016-07-18 20:15:00-07:00,2016.0,7.0,18.0,19.75,30.0,0.0,18.25,0.0,0.0,0.0
2016-07-18 20:30:00-07:00,2016.0,7.0,18.0,20.0,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 20:45:00-07:00,2016.0,7.0,18.0,20.25,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 21:00:00-07:00,2016.0,7.0,18.0,20.5,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 21:15:00-07:00,2016.0,7.0,18.0,20.75,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 21:30:00-07:00,2016.0,7.0,18.0,21.0,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 21:45:00-07:00,2016.0,7.0,18.0,21.25,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 22:00:00-07:00,2016.0,7.0,18.0,21.5,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 22:15:00-07:00,2016.0,7.0,18.0,21.75,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 22:30:00-07:00,2016.0,7.0,18.0,22.0,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 22:45:00-07:00,2016.0,7.0,18.0,22.25,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 23:00:00-07:00,2016.0,7.0,18.0,22.5,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 23:15:00-07:00,2016.0,7.0,18.0,22.75,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 23:30:00-07:00,2016.0,7.0,18.0,23.0,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-18 23:45:00-07:00,2016.0,7.0,18.25,17.25,30.0,0.0,17.75,0.0,0.0,0.0
2016-07-19 00:00:00-07:00,2016.0,7.0,18.5,11.5,30.0,0.0,17.5,0.0,0.0,0.0
2016-07-19 00:15:00-07:00,2016.0,7.0,18.75,5.75,30.0,0.0,17.25,0.0,0.0,0.0
2016-07-19 00:30:00-07:00,2016.0,7.0,19.0,0.0,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-19 00:45:00-07:00,2016.0,7.0,19.0,0.25,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-19 01:00:00-07:00,2016.0,7.0,19.0,0.5,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-19 01:15:00-07:00,2016.0,7.0,19.0,0.75,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-19 01:30:00-07:00,2016.0,7.0,19.0,1.0,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-19 01:45:00-07:00,2016.0,7.0,19.0,1.25,30.0,0.0,16.75,0.0,0.0,0.0
2016-07-19 02:00:00-07:00,2016.0,7.0,19.0,1.5,30.0,0.0,16.5,0.0,0.0,0.0
2016-07-19 02:15:00-07:00,2016.0,7.0,19.0,1.75,30.0,0.0,16.25,0.0,0.0,0.0
2016-07-19 02:30:00-07:00,2016.0,7.0,19.0,2.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-19 02:45:00-07:00,2016.0,7.0,19.0,2.25,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-19 03:00:00-07:00,2016.0,7.0,19.0,2.5,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-19 03:15:00-07:00,2016.0,7.0,19.0,2.75,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-19 03:30:00-07:00,2016.0,7.0,19.0,3.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-19 03:45:00-07:00,2016.0,7.0,19.0,3.25,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-19 04:00:00-07:00,2016.0,7.0,19.0,3.5,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-19 04:15:00-07:00,2016.0,7.0,19.0,3.75,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-19 04:30:00-07:00,2016.0,7.0,19.0,4.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-19 04:45:00-07:00,2016.0,7.0,19.0,4.25,30.0,8.5,16.5,78.0,17.25,14.25
2016-07-19 05:00:00-07:00,2016.0,7.0,19.0,4.5,30.0,17.0,17.0,156.0,34.5,28.5
2016-07-19 05:15:00-07:00,2016.0,7.0,19.0,4.75,30.0,25.5,17.5,234.0,51.75,42.75
2016-07-19 05:30:00-07:00,2016.0,7.0,19.0,5.0,30.0,34.0,18.0,312.0,69.0,57.0
2016-07-19 05:45:00-07:00,2016.0,7.0,19.0,5.25,30.0,41.5,19.0,388.25,113.75,94.5
2016-07-19 06:00:00-07:00,2016.0,7.0,19.0,5.5,30.0,49.0,20.0,464.5,158.5,132.0
2016-07-19 06:15:00-07:00,2016.0,7.0,19.0,5.75,30.0,56.5,21.0,540.75,203.25,169.5
2016-07-19 06:30:00-07:00,2016.0,7.0,19.0,6.0,30.0,64.0,22.0,617.0,248.0,207.0
2016-07-19 06:45:00-07:00,2016.0,7.0,19.0,6.25,30.0,67.5,23.0,655.0,298.0,259.0
2016-07-19 07:00:00-07:00,2016.0,7.0,19.0,6.5,30.0,71.0,24.0,693.0,348.0,311.0
2016-07-19 07:15:00-07:00,2016.0,7.0,19.0,6.75,30.0,74.5,25.0,731.0,398.0,363.0
2016-07-19 07:30:00-07:00,2016.0,7.0,19.0,7.0,30.0,78.0,26.0,769.0,448.0,415.0
2016-07-19 07:45:00-07:00,2016.0,7.0,19.0,7.25,30.0,80.25,26.75,789.25,495.0,470.25
2016-07-19 08:00:00-07:00,2016.0,7.0,19.0,7.5,30.0,82.5,27.5,809.5,542.0,525.5
2016-07-19 08:15:00-07:00,2016.0,7.0,19.0,7.75,30.0,84.75,28.25,829.75,589.0,580.75
2016-07-19 08:30:00-07:00,2016.0,7.0,19.0,8.0,30.0,87.0,29.0,850.0,636.0,636.0
2016-07-19 08:45:00-07:00,2016.0,7.0,19.0,8.25,30.0,89.0,29.25,860.5,675.25,675.25
2016-07-19 09:00:00-07:00,2016.0,7.0,19.0,8.5,30.0,91.0,29.5,871.0,714.5,714.5
2016-07-19 09:15:00-07:00,2016.0,7.0,19.0,8.75,30.0,93.0,29.75,881.5,753.75,753.75
2016-07-19 09:30:00-07:00,2016.0,7.0,19.0,9.0,30.0,95.0,30.0,892.0,793.0,793.0
2016-07-19 09:45:00-07:00,2016.0,7.0,19.0,9.25,30.0,97.25,30.25,896.5,821.25,821.25
2016-07-19 10:00:00-07:00,2016.0,7.0,19.0,9.5,30.0,99.5,30.5,901.0,849.5,849.5
2016-07-19 10:15:00-07:00,2016.0,7.0,19.0,9.75,30.0,101.75,30.75,905.5,877.75,877.75
2016-07-19 10:30:00-07:00,2016.0,7.0,19.0,10.0,30.0,104.0,31.0,910.0,906.0,906.0
2016-07-19 10:45:00-07:00,2016.0,7.0,19.0,10.25,30.0,103.0,31.25,914.75,922.0,877.5
2016-07-19 11:00:00-07:00,2016.0,7.0,19.0,10.5,30.0,102.0,31.5,919.5,938.0,849.0
2016-07-19 11:15:00-07:00,2016.0,7.0,19.0,10.75,30.0,101.0,31.75,924.25,954.0,820.5
2016-07-19 11:30:00-07:00,2016.0,7.0,19.0,11.0,30.0,100.0,32.0,929.0,970.0,792.0
2016-07-19 11:45:00-07:00,2016.0,7.0,19.0,11.25,30.0,101.75,31.75,926.5,970.5,635.5
2016-07-19 12:00:00-07:00,2016.0,7.0,19.0,11.5,30.0,103.5,31.5,924.0,971.0,479.0
2016-07-19 12:15:00-07:00,2016.0,7.0,19.0,11.75,30.0,105.25,31.25,921.5,971.5,322.5
2016-07-19 12:30:00-07:00,2016.0,7.0,19.0,12.0,30.0,107.0,31.0,919.0,972.0,166.0
2016-07-19 12:45:00-07:00,2016.0,7.0,19.0,12.25,30.0,107.75,31.0,914.0,958.25,307.75
2016-07-19 13:00:00-07:00,2016.0,7.0,19.0,12.5,30.0,108.5,31.0,909.0,944.5,449.5
2016-07-19 13:15:00-07:00,2016.0,7.0,19.0,12.75,30.0,109.25,31.0,904.0,930.75,591.25
2016-07-19 13:30:00-07:00,2016.0,7.0,19.0,13.0,30.0,110.0,31.0,899.0,917.0,733.0
2016-07-19 13:45:00-07:00,2016.0,7.0,19.0,13.25,30.0,109.25,30.75,891.25,890.5,687.0
2016-07-19 14:00:00-07:00,2016.0,7.0,19.0,13.5,30.0,108.5,30.5,883.5,864.0,641.0
2016-07-19 14:15:00-07:00,2016.0,7.0,19.0,13.75,30.0,107.75,30.25,875.75,837.5,595.0
2016-07-19 14:30:00-07:00,2016.0,7.0,19.0,14.0,30.0,107.0,30.0,868.0,811.0,549.0
2016-07-19 14:45:00-07:00,2016.0,7.0,19.0,14.25,30.0,106.0,29.75,855.5,773.25,558.0
2016-07-19 15:00:00-07:00,2016.0,7.0,19.0,14.5,30.0,105.0,29.5,843.0,735.5,567.0
2016-07-19 15:15:00-07:00,2016.0,7.0,19.0,14.75,30.0,104.0,29.25,830.5,697.75,576.0
2016-07-19 15:30:00-07:00,2016.0,7.0,19.0,15.0,30.0,103.0,29.0,818.0,660.0,585.0
2016-07-19 15:45:00-07:00,2016.0,7.0,19.0,15.25,30.0,100.25,28.75,799.0,614.75,527.0
2016-07-19 16:00:00-07:00,2016.0,7.0,19.0,15.5,30.0,97.5,28.5,780.0,569.5,469.0
2016-07-19 16:15:00-07:00,2016.0,7.0,19.0,15.75,30.0,94.75,28.25,761.0,524.25,411.0
2016-07-19 16:30:00-07:00,2016.0,7.0,19.0,16.0,30.0,92.0,28.0,742.0,479.0,353.0
2016-07-19 16:45:00-07:00,2016.0,7.0,19.0,16.25,30.0,87.5,27.5,711.0,430.5,266.25
2016-07-19 17:00:00-07:00,2016.0,7.0,19.0,16.5,30.0,83.0,27.0,680.0,382.0,179.5
2016-07-19 17:15:00-07:00,2016.0,7.0,19.0,16.75,30.0,78.5,26.5,649.0,333.5,92.75
2016-07-19 17:30:00-07:00,2016.0,7.0,19.0,17.0,30.0,74.0,26.0,618.0,285.0,6.0
2016-07-19 17:45:00-07:00,2016.0,7.0,19.0,17.25,30.0,66.5,25.75,559.5,239.5,5.0
2016-07-19 18:00:00-07:00,2016.0,7.0,19.0,17.5,30.0,59.0,25.5,501.0,194.0,4.0
2016-07-19 18:15:00-07:00,2016.0,7.0,19.0,17.75,30.0,51.5,25.25,442.5,148.5,3.0
2016-07-19 18:30:00-07:00,2016.0,7.0,19.0,18.0,30.0,44.0,25.0,384.0,103.0,2.0
2016-07-19 18:45:00-07:00,2016.0,7.0,19.0,18.25,30.0,33.0,24.5,288.0,77.25,1.5
2016-07-19 19:00:00-07:00,2016.0,7.0,19.0,18.5,30.0,22.0,24.0,192.0,51.5,1.0
2016-07-19 19:15:00-07:00,2016.0,7.0,19.0,18.75,30.0,11.0,23.5,96.0,25.75,0.5
2016-07-19 19:30:00-07:00,2016.0,7.0,19.0,19.0,30.0,0.0,23.0,0.0,0.0,0.0
2016-07-19 19:45:00-07:00,2016.0,7.0,19.0,19.25,30.0,0.0,22.5,0.0,0.0,0.0
2016-07-19 20:00:00-07:00,2016.0,7.0,19.0,19.5,30.0,0.0,22.0,0.0,0.0,0.0
2016-07-19 20:15:00-07:00,2016.0,7.0,19.0,19.75,30.0,0.0,21.5,0.0,0.0,0.0
2016-07-19 20:30:00-07:00,2016.0,7.0,19.0,20.0,30.0,0.0,21.0,0.0,0.0,0.0
2016-07-19 20:45:00-07:00,2016.0,7.0,19.0,20.25,30.0,0.0,20.75,0.0,0.0,0.0
2016-07-19 21:00:00-07:00,2016.0,7.0,19.0,20.5,30.0,0.0,20.5,0.0,0.0,0.0
2016-07-19 21:15:00-07:00,2016.0,7.0,19.0,20.75,30.0,0.0,20.25,0.0,0.0,0.0
2016-07-19 21:30:00-07:00,2016.0,7.0,19.0,21.0,30.0,0.0,20.0,0.0,0.0,0.0
2016-07-19 21:45:00-07:00,2016.0,7.0,19.0,21.25,30.0,0.0,19.75,0.0,0.0,0.0
2016-07-19 22:00:00-07:00,2016.0,7.0,19.0,21.5,30.0,0.0,19.5,0.0,0.0,0.0
2016-07-19 22:15:00-07:00,2016.0,7.0,19.0,21.75,30.0,0.0,19.25,0.0,0.0,0.0
2016-07-19 22:30:00-07:00,2016.0,7.0,19.0,22.0,30.0,0.0,19.0,0.0,0.0,0.0
2016-07-19 22:45:00-07:00,2016.0,7.0,19.0,22.25,30.0,0.0,18.75,0.0,0.0,0.0
2016-07-19 23:00:00-07:00,2016.0,7.0,19.0,22.5,30.0,0.0,18.5,0.0,0.0,0.0
2016-07-19 23:15:00-07:00,2016.0,7.0,19.0,22.75,30.0,0.0,18.25,0.0,0.0,0.0
2016-07-19 23:30:00-07:00,2016.0,7.0,19.0,23.0,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-19 23:45:00-07:00,2016.0,7.0,19.25,17.25,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-20 00:00:00-07:00,2016.0,7.0,19.5,11.5,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-20 00:15:00-07:00,2016.0,7.0,19.75,5.75,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-20 00:30:00-07:00,2016.0,7.0,20.0,0.0,30.0,0.0,18.0,0.0,0.0,0.0
2016-07-20 00:45:00-07:00,2016.0,7.0,20.0,0.25,30.0,0.0,17.75,0.0,0.0,0.0
2016-07-20 01:00:00-07:00,2016.0,7.0,20.0,0.5,30.0,0.0,17.5,0.0,0.0,0.0
2016-07-20 01:15:00-07:00,2016.0,7.0,20.0,0.75,30.0,0.0,17.25,0.0,0.0,0.0
2016-07-20 01:30:00-07:00,2016.0,7.0,20.0,1.0,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-20 01:45:00-07:00,2016.0,7.0,20.0,1.25,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-20 02:00:00-07:00,2016.0,7.0,20.0,1.5,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-20 02:15:00-07:00,2016.0,7.0,20.0,1.75,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-20 02:30:00-07:00,2016.0,7.0,20.0,2.0,30.0,0.0,17.0,0.0,0.0,0.0
2016-07-20 02:45:00-07:00,2016.0,7.0,20.0,2.25,30.0,0.0,16.75,0.0,0.0,0.0
2016-07-20 03:00:00-07:00,2016.0,7.0,20.0,2.5,30.0,0.0,16.5,0.0,0.0,0.0
2016-07-20 03:15:00-07:00,2016.0,7.0,20.0,2.75,30.0,0.0,16.25,0.0,0.0,0.0
2016-07-20 03:30:00-07:00,2016.0,7.0,20.0,3.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-20 03:45:00-07:00,2016.0,7.0,20.0,3.25,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-20 04:00:00-07:00,2016.0,7.0,20.0,3.5,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-20 04:15:00-07:00,2016.0,7.0,20.0,3.75,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-20 04:30:00-07:00,2016.0,7.0,20.0,4.0,30.0,0.0,16.0,0.0,0.0,0.0
2016-07-20 04:45:00-07:00,2016.0,7.0,20.0,4.25,30.0,7.0,16.5,101.5,18.0,18.0
2016-07-20 05:00:00-07:00,2016.0,7.0,20.0,4.5,30.0,14.0,17.0,203.0,36.0,36.0
2016-07-20 05:15:00-07:00,2016.0,7.0,20.0,4.75,30.0,21.0,17.5,304.5,54.0,54.0
2016-07-20 05:30:00-07:00,2016.0,7.0,20.0,5.0,30.0,28.0,18.0,406.0,72.0,72.0
2016-07-20 05:45:00-07:00,2016.0,7.0,20.0,5.25,30.0,33.75,19.0,477.0,117.75,117.75
2016-07-20 06:00:00-07:00,2016.0,7.0,20.0,5.5,30.0,39.5,20.0,548.0,163.5,163.5
2016-07-20 06:15:00-07:00,2016.0,7.0,20.0,5.75,30.0,45.25,21.0,619.0,209.25,209.25
2016-07-20 06:30:00-07:00,2016.0,7.0,20.0,6.0,30.0,51.0,22.0,690.0,255.0,255.0
2016-07-20 06:45:00-07:00,2016.0,7.0,20.0,6.25,30.0,54.25,23.0,721.75,305.0,305.0
2016-07-20 07:00:00-07:00,2016.0,7.0,20.0,6.5,30.0,57.5,24.0,753.5,355.0,355.0
2016-07-20 07:15:00-07:00,2016.0,7.0,20.0,6.75,30.0,60.75,25.0,785.25,405.0,405.0
2016-07-20 07:30:00-07:00,2016.0,7.0,20.0,7.0,30.0,64.0,26.0,817.0,455.0,455.0
2016-07-20 07:45:00-07:00,2016.0,7.0,20.0,7.25,30.0,66.25,26.75,834.0,502.0,502.0
2016-07-20 08:00:00-07:00,2016.0,7.0,20.0,7.5,30.0,68.5,27.5,851.0,549.0,549.0
2016-07-20 08:15:00-07:00,2016.0,7.0,20.0,7.75,30.0,70.75,28.25,868.0,596.0,596.0
2016-07-20 08:30:00-07:00,2016.0,7.0,20.0,8.0,30.0,73.0,29.0,885.0,643.0,643.0
2016-07-20 08:45:00-07:00,2016.0,7.0,20.0,8.25,30.0,75.0,29.25,894.0,682.5,682.5
2016-07-20 09:00:00-07:00,2016.0,7.0,20.0,8.5,30.0,77.0,29.5,903.0,722.0,722.0
2016-07-20 09:15:00-07:00,2016.0,7.0,20.0,8.75,30.0,79.0,29.75,912.0,761.5,761.5
2016-07-20 09:30:00-07:00,2016.0,7.0,20.0,9.0,30.0,81.0,30.0,921.0,801.0,801.0
2016-07-20 09:45:00-07:00,2016.0,7.0,20.0,9.25,30.0,82.75,30.25,925.25,829.25,790.0
2016-07-20 10:00:00-07:00,2016.0,7.0,20.0,9.5,30.0,84.5,30.5,929.5,857.5,779.0
2016-07-20 10:15:00-07:00,2016.0,7.0,20.0,9.75,30.0,86.25,30.75,933.75,885.75,768.0
2016-07-20 10:30:00-07:00,2016.0,7.0,20.0,10.0,30.0,88.0,31.0,938.0,914.0,757.0
2016-07-20 10:45:00-07:00,2016.0,7.0,20.0,10.25,30.0,88.25,31.25,940.5,929.5,811.75
2016-07-20 11:00:00-07:00,2016.0,7.0,20.0,10.5,30.0,88.5,31.5,943.0,945.0,866.5
2016-07-20 11:15:00-07:00,2016.0,7.0,20.0,10.75,30.0,88.75,31.75,945.5,960.5,921.25
2016-07-20 11:30:00-07:00,2016.0,7.0,20.0,11.0,30.0,89.0,32.0,948.0,976.0,976.0
2016-07-20 11:45:00-07:00,2016.0,7.0,20.0,11.25,30.0,90.5,32.0,945.5,976.25,876.75
2016-07-20 12:00:00-07:00,2016.0,7.0,20.0,11.5,30.0,92.0,32.0,943.0,976.5,777.5
2016-07-20 12:15:00-07:00,2016.0,7.0,20.0,11.75,30.0,93.5,32.0,940.5,976.75,678.25
2016-07-20 12:30:00-07:00,2016.0,7.0,20.0,12.0,30.0,95.0,32.0,938.0,977.0,579.0
2016-07-20 12:45:00-07:00,2016.0,7.0,20.0,12.25,30.0,96.0,31.75,932.5,963.0,462.75
2016-07-20 13:00:00-07:00,2016.0,7.0,20.0,12.5,30.0,97.0,31.5,927.0,949.0,346.5
2016-07-20 13:15:00-07:00,2016.0,7.0,20.0,12.75,30.0,98.0,31.25,921.5,935.0,230.25
2016-07-20 13:30:00-07:00,2016.0,7.0,20.0,13.0,30.0,99.0,31.0,916.0,921.0,114.0
2016-07-20 13:45:00-07:00,2016.0,7.0,20.0,13.25,30.0,97.25,30.75,910.5,894.5,177.75
2016-07-20 14:00:00-07:00,2016.0,7.0,20.0,13.5,30.0,95.5,30.5,905.0,868.0,241.5
2016-07-20 14:15:00-07:00,2016.0,7.0,20.0,13.75,30.0,93.75,30.25,899.5,841.5,305.25
2016-07-20 14:30:00-07:00,2016.0,7.0,20.0,14.0,30.0,92.0,30.0,894.0,815.0,369.0
2016-07-20 14:45:00-07:00,2016.0,7.0,20.0,14.25,30.0,91.5,29.75,881.0,777.0,380.5
2016-07-20 15:00:00-07:00,2016.0,7.0,20.0,14.5,30.0,91.0,29.5,868.0,739.0,392.0
2016-07-20 15:15:00-07:00,2016.0,7.0,20.0,14.75,30.0,90.5,29.25,855.0,701.0,403.5
2016-07-20 15:30:00-07:00,2016.0,7.0,20.0,15.0,30.0,90.0,29.0,842.0,663.0,415.0
2016-07-20 15:45:00-07:00,2016.0,7.0,20.0,15.25,30.0,88.25,28.5,822.5,617.25,326.0
2016-07-20 16:00:00-07:00,2016.0,7.0,20.0,15.5,30.0,86.5,28.0,803.0,571.5,237.0
